order_id,pincode,category,customer_past_rto_count,pincode_historical_rto_rate,category_baseline_rto_rate,cart_value_category_std_dev,item_quantity_anomaly_score,is_night_order,phone_order_velocity_7d,device_account_reuse_count,account_age_days,address_char_length,address_tfidf_ambiguity_score,hub_distance_km,is_cod_selected,is_novel_pincode,is_flash_sale_cart_value,is_rto
ORD_303_00183,PIN_049,Electronics,0,0.23333333333333334,0.5535911602209945,-1.9092,0.3333,0,6,1,2,43,0.0798,80.34,1,0,0,0
ORD_303_00184,PIN_057,Apparel,0,0.25,0.19776119402985073,-1.1861,0.2,0,4,1,392,29,0.5082,109.54,0,0,0,0
ORD_303_00185,PIN_097,Electronics,0,0.23985718922427784,0.5535911602209945,-0.6499,0.3333,0,2,1,690,61,0.0445,179.29,0,1,1,0
ORD_303_00186,PIN_089,Books,1,0.3888888888888889,0.01764705882352941,4.0,0.25,1,1,1,230,89,0.1403,166.26,1,0,0,0
ORD_303_00187,PIN_006,Apparel,0,0.23529411764705882,0.19776119402985073,-0.7093,0.2,0,2,1,990,35,0.076,16.03,1,0,0,0
ORD_303_00188,PIN_024,Electronics,0,0.26666666666666666,0.5535911602209945,-1.8951,0.3333,0,1,1,277,60,0.467,46.9,1,0,0,0
ORD_303_00189,PIN_038,Electronics,0,0.14634146341463414,0.5535911602209945,-1.4801,0.6667,1,6,1,36,41,0.3537,96.81,1,0,0,1
ORD_303_00190,PIN_007,Electronics,0,0.125,0.5535911602209945,-1.632,0.3333,0,0,1,8,37,0.1077,22.22,1,0,0,0
ORD_303_00191,PIN_032,Electronics,0,0.11538461538461539,0.5535911602209945,-1.5531,0.3333,0,5,1,1087,46,0.3238,62.89,0,0,0,0
ORD_303_00192,PIN_014,Apparel,1,0.20689655172413793,0.19776119402985073,1.7914,0.2,1,3,3,678,45,0.3988,35.15,1,0,0,1
ORD_303_00193,PIN_079,Apparel,0,0.2571428571428571,0.19776119402985073,-1.5278,0.2,0,2,1,12,42,0.2314,160.67,0,0,0,0
ORD_303_00194,PIN_072,Apparel,0,0.3548387096774194,0.19776119402985073,0.7169,0.2,0,1,1,205,48,0.5507,129.05,0,0,0,0
ORD_303_00195,PIN_030,Electronics,0,0.09090909090909091,0.5535911602209945,-1.3239,0.3333,0,0,1,162,38,0.3607,57.31,1,0,0,0
ORD_303_00196,PIN_018,Home,0,0.18421052631578946,0.03017241379310345,-1.6479,0.25,0,1,1,369,44,0.5287,48.85,0,0,0,0
ORD_303_00197,PIN_049,Home,1,0.23333333333333334,0.03017241379310345,1.2956,0.5,0,2,1,43,35,0.2365,100.05,1,0,0,0
ORD_303_00198,PIN_004,Home,0,0.21212121212121213,0.03017241379310345,-1.017,0.25,0,2,1,123,74,0.1297,27.02,0,0,0,0
ORD_303_00199,PIN_100,Apparel,0,0.23985718922427784,0.19776119402985073,2.4151,1.2,0,2,1,315,40,0.1981,192.46,1,1,1,1
ORD_303_00200,PIN_050,Electronics,0,0.375,0.5535911602209945,1.2523,0.3333,0,4,1,662,41,0.1563,88.01,1,0,0,0
ORD_303_00201,PIN_043,Home,0,0.34615384615384615,0.03017241379310345,-0.6664,0.25,1,2,1,985,50,0.1881,98.01,0,0,0,0
ORD_303_00202,PIN_046,Home,0,0.23529411764705882,0.03017241379310345,1.1962,0.25,0,0,1,428,26,0.1881,98.05,1,0,0,0
ORD_303_00203,PIN_034,Electronics,0,0.22580645161290322,0.5535911602209945,-1.2729,0.3333,1,0,1,417,32,0.2363,54.15,1,0,0,0
ORD_303_00204,PIN_057,Home,0,0.25,0.03017241379310345,-1.3727,1.0,0,0,1,467,55,0.2974,96.05,0,0,0,0
ORD_303_00205,PIN_092,Books,0,0.23985718922427784,0.01764705882352941,4.0,0.25,0,0,1,414,29,0.1567,173.0,0,1,1,0
ORD_303_00206,PIN_083,Beauty,0,0.3404255319148936,0.02,0.0581,0.1667,0,0,1,140,51,0.1511,153.68,0,0,0,0
ORD_303_00207,PIN_022,Electronics,0,0.15384615384615385,0.5535911602209945,0.2941,0.3333,0,2,1,224,64,0.502,53.35,0,0,0,0
ORD_303_00208,PIN_089,Apparel,0,0.3888888888888889,0.19776119402985073,4.0,0.2,0,2,1,365,41,0.0858,162.65,0,0,0,0
ORD_303_00209,PIN_077,Home,0,0.358974358974359,0.03017241379310345,-0.2147,0.75,1,1,1,195,31,0.3722,145.47,1,0,0,0
ORD_303_00210,PIN_078,Books,0,0.2647058823529412,0.01764705882352941,4.0,0.25,0,3,1,831,43,0.4214,149.45,1,0,0,0
ORD_303_00211,PIN_012,Electronics,0,0.2571428571428571,0.5535911602209945,-1.6247,0.3333,0,0,1,361,25,0.5763,22.73,0,0,0,0
ORD_303_00212,PIN_097,Electronics,1,0.23985718922427784,0.5535911602209945,0.343,0.3333,0,5,1,203,43,0.5007,169.67,0,1,1,0
ORD_303_00213,PIN_051,Electronics,1,0.375,0.5535911602209945,-1.1638,1.0,0,6,1,29,56,0.3244,107.55,1,0,0,1
ORD_303_00214,PIN_085,Books,0,0.25,0.01764705882352941,3.0024,0.25,0,3,2,459,49,0.4921,162.25,1,0,0,0
ORD_303_00215,PIN_030,Home,0,0.09090909090909091,0.03017241379310345,-0.7249,0.25,0,6,1,649,61,0.5047,74.62,1,0,0,0
ORD_303_00216,PIN_072,Electronics,1,0.3548387096774194,0.5535911602209945,-1.8366,0.6667,0,3,1,387,43,0.0699,142.5,1,0,0,1
ORD_303_00217,PIN_094,Electronics,0,0.23985718922427784,0.5535911602209945,-1.008,0.3333,0,0,3,100,34,0.1767,163.71,1,1,1,1
ORD_303_00218,PIN_085,Home,0,0.25,0.03017241379310345,0.3387,0.25,1,3,1,448,24,0.5176,160.61,1,0,0,0
ORD_303_00219,PIN_008,Electronics,0,0.14285714285714285,0.5535911602209945,-1.7081,0.3333,0,1,1,669,37,0.168,18.0,1,0,0,0
ORD_303_00220,PIN_072,Electronics,0,0.3548387096774194,0.5535911602209945,-1.6108,0.6667,0,1,1,123,51,0.0049,123.17,1,0,0,0
ORD_303_00221,PIN_033,Apparel,0,0.15151515151515152,0.19776119402985073,0.7106,0.2,0,0,1,270,43,0.2232,62.38,0,0,0,0
ORD_303_00222,PIN_016,Beauty,0,0.20930232558139536,0.02,4.0,0.1667,1,4,1,176,17,0.1778,50.84,1,0,0,0
ORD_303_00223,PIN_025,Electronics,0,0.21052631578947367,0.5535911602209945,-1.8123,0.3333,0,2,1,176,56,0.1912,56.88,0,0,0,0
ORD_303_00224,PIN_081,Apparel,0,0.375,0.19776119402985073,-0.2247,0.2,1,3,1,30,55,0.2519,148.24,1,0,0,0
ORD_303_00225,PIN_057,Apparel,0,0.25,0.19776119402985073,-1.5076,0.2,1,3,1,123,52,0.1215,98.39,1,0,0,0
ORD_303_00226,PIN_042,Books,0,0.25,0.01764705882352941,0.6584,2.5,0,3,1,471,25,0.4872,79.01,1,0,0,0
ORD_303_00227,PIN_024,Apparel,0,0.26666666666666666,0.19776119402985073,4.0,0.2,1,2,1,212,26,0.2776,52.56,1,0,0,0
ORD_303_00228,PIN_085,Apparel,0,0.25,0.19776119402985073,-1.2388,0.2,0,0,1,509,68,0.2835,148.65,1,0,0,0
ORD_303_00229,PIN_016,Apparel,0,0.20930232558139536,0.19776119402985073,2.6412,0.4,0,2,3,601,56,0.1755,27.13,1,0,0,0
ORD_303_00230,PIN_090,Electronics,0,0.42424242424242425,0.5535911602209945,-1.6848,0.3333,0,4,1,349,35,0.5734,164.0,0,0,0,0
ORD_303_00231,PIN_085,Beauty,0,0.25,0.02,4.0,0.3333,1,4,1,259,49,0.5324,163.41,1,0,0,0
ORD_303_00232,PIN_083,Electronics,0,0.3404255319148936,0.5535911602209945,-1.4453,0.3333,0,5,1,177,54,0.2972,152.77,0,0,0,0
ORD_303_00233,PIN_073,Apparel,0,0.25,0.19776119402985073,0.4277,0.6,0,3,1,118,42,0.2735,133.34,1,0,0,0
ORD_303_00234,PIN_020,Books,0,0.2413793103448276,0.01764705882352941,-0.6828,2.25,0,2,1,612,53,0.2213,28.62,1,0,0,0
ORD_303_00235,PIN_095,Home,0,0.23985718922427784,0.03017241379310345,0.5898,0.25,1,1,1,195,31,0.3332,163.52,0,1,1,0
ORD_303_00236,PIN_030,Apparel,0,0.09090909090909091,0.19776119402985073,4.0,0.2,0,1,2,518,31,0.2402,53.59,1,0,0,0
ORD_303_00237,PIN_084,Home,1,0.28,0.03017241379310345,-1.1443,0.5,1,2,2,170,38,0.0133,154.1,1,0,0,0
ORD_303_00238,PIN_055,Apparel,0,0.19047619047619047,0.19776119402985073,1.43,0.2,1,3,1,152,37,0.4543,111.28,1,0,0,0
ORD_303_00239,PIN_056,Apparel,1,0.25,0.19776119402985073,-0.8295,0.2,1,2,2,7,43,0.0702,113.07,1,0,0,1
ORD_303_00240,PIN_013,Electronics,0,0.16666666666666666,0.5535911602209945,-1.6565,0.3333,0,1,1,124,43,0.2268,34.17,1,0,0,0
ORD_303_00241,PIN_060,Books,0,0.25806451612903225,0.01764705882352941,2.6899,0.5,0,4,1,83,48,0.2444,104.43,1,0,0,0
ORD_303_00242,PIN_028,Beauty,0,0.0625,0.02,1.7186,0.6667,0,3,2,453,47,0.1612,54.43,0,0,0,0
ORD_303_00243,PIN_072,Beauty,1,0.3548387096774194,0.02,3.8111,0.1667,1,5,1,162,32,0.2539,145.56,0,0,0,0
ORD_303_00244,PIN_069,Apparel,0,0.25806451612903225,0.19776119402985073,1.7612,0.2,0,3,1,350,46,0.2032,134.58,1,0,0,0
ORD_303_00245,PIN_082,Electronics,0,0.25,0.5535911602209945,-1.3041,1.3333,0,3,1,418,41,0.399,145.26,1,0,0,1
ORD_303_00246,PIN_064,Electronics,0,0.13157894736842105,0.5535911602209945,-1.6579,0.3333,0,2,1,363,47,0.1723,121.26,1,0,0,0
ORD_303_00247,PIN_009,Books,0,0.23684210526315788,0.01764705882352941,-0.4098,0.75,0,1,1,1408,44,0.2179,32.81,0,0,0,0
ORD_303_00248,PIN_050,Apparel,0,0.375,0.19776119402985073,-0.1119,0.2,0,2,1,66,33,0.3577,91.78,1,0,0,0
ORD_303_00249,PIN_072,Home,0,0.3548387096774194,0.03017241379310345,-1.5274,0.25,0,3,1,165,26,0.2962,120.4,0,0,0,0
ORD_303_00250,PIN_047,Electronics,0,0.2727272727272727,0.5535911602209945,-1.9073,1.3333,0,3,1,447,76,0.1046,94.99,0,0,0,0
ORD_303_00251,PIN_093,Apparel,0,0.23985718922427784,0.19776119402985073,4.0,0.2,1,3,1,448,39,0.2633,173.62,0,1,1,0
ORD_303_00252,PIN_050,Electronics,3,0.375,0.5535911602209945,0.8876,0.3333,0,1,1,352,43,0.4438,105.08,1,0,0,1
ORD_303_00253,PIN_049,Apparel,0,0.23333333333333334,0.19776119402985073,4.0,0.2,0,2,1,493,40,0.0605,89.78,1,0,0,0
ORD_303_00254,PIN_022,Apparel,0,0.15384615384615385,0.19776119402985073,2.1519,0.2,0,3,1,405,62,0.2203,52.53,1,0,0,0
ORD_303_00255,PIN_027,Apparel,0,0.1875,0.19776119402985073,-1.4035,2.0,0,2,1,87,33,0.4136,47.99,1,0,0,0
ORD_303_00256,PIN_082,Apparel,0,0.25,0.19776119402985073,1.6125,0.4,0,5,1,491,52,0.0619,152.28,0,0,0,0
ORD_303_00257,PIN_023,Beauty,0,0.1875,0.02,-0.2935,0.1667,0,1,1,166,48,0.1528,36.37,0,0,0,0
ORD_303_00258,PIN_073,Apparel,0,0.25,0.19776119402985073,4.0,0.2,0,3,1,229,10,0.4531,131.83,0,0,0,0
ORD_303_00259,PIN_053,Beauty,1,0.22857142857142856,0.02,2.1895,0.1667,0,1,1,124,34,0.1871,97.6,0,0,0,0
ORD_303_00260,PIN_050,Electronics,4,0.375,0.5535911602209945,-0.3426,0.3333,0,2,1,103,51,0.2906,92.72,0,0,0,0
ORD_303_00261,PIN_100,Apparel,0,0.23985718922427784,0.19776119402985073,4.0,0.4,1,4,1,320,30,0.5974,192.17,0,1,1,0
ORD_303_00262,PIN_045,Beauty,1,0.2777777777777778,0.02,4.0,0.1667,1,1,1,246,79,0.6105,89.59,1,0,0,0
ORD_303_00263,PIN_066,Apparel,0,0.34210526315789475,0.19776119402985073,4.0,0.2,0,2,1,58,43,0.2308,120.56,0,0,0,0
ORD_303_00264,PIN_085,Home,0,0.25,0.03017241379310345,-1.1898,0.25,0,1,1,469,48,0.145,139.53,0,0,0,0
ORD_303_00265,PIN_076,Electronics,0,0.4117647058823529,0.5535911602209945,-1.6001,1.3333,0,5,1,253,42,0.2085,149.01,0,0,0,0
ORD_303_00266,PIN_044,Apparel,0,0.21428571428571427,0.19776119402985073,4.0,0.2,0,1,1,20,47,0.3603,84.72,0,0,0,0
ORD_303_00267,PIN_008,Electronics,0,0.14285714285714285,0.5535911602209945,-0.4367,0.3333,0,6,1,274,35,0.3474,39.78,1,0,0,1
ORD_303_00268,PIN_018,Apparel,0,0.18421052631578946,0.19776119402985073,-0.7,0.2,0,0,1,17,45,0.3336,44.45,0,0,0,0
ORD_303_00269,PIN_095,Apparel,0,0.23985718922427784,0.19776119402985073,4.0,0.4,1,0,1,822,37,0.2533,172.3,0,1,1,0
ORD_303_00270,PIN_096,Home,0,0.23985718922427784,0.03017241379310345,4.0,0.25,0,3,1,168,62,0.595,165.54,1,1,1,1
ORD_303_00271,PIN_041,Home,0,0.21875,0.03017241379310345,-1.2212,0.25,0,2,1,50,49,0.1051,89.16,1,0,0,0
ORD_303_00272,PIN_031,Electronics,0,0.1875,0.5535911602209945,-1.7768,0.6667,0,4,1,18,77,0.3217,65.93,1,0,0,1
ORD_303_00273,PIN_029,Apparel,0,0.16666666666666666,0.19776119402985073,1.5244,0.2,0,2,1,49,42,0.2656,56.76,0,0,0,0
ORD_303_00274,PIN_070,Home,1,0.2682926829268293,0.03017241379310345,-0.0643,0.25,0,3,1,195,30,0.0684,130.19,0,0,0,0
ORD_303_00275,PIN_068,Apparel,0,0.225,0.19776119402985073,0.5793,0.4,1,1,1,1196,19,0.553,113.66,0,0,0,0
ORD_303_00276,PIN_002,Apparel,1,0.15,0.19776119402985073,1.2834,0.2,0,0,1,203,72,0.2009,9.65,0,0,0,0
ORD_303_00277,PIN_093,Apparel,0,0.23985718922427784,0.19776119402985073,4.0,0.2,0,4,1,55,54,0.0986,165.66,0,1,1,0
ORD_303_00278,PIN_041,Apparel,0,0.21875,0.19776119402985073,4.0,0.2,1,3,1,362,65,0.3051,74.23,1,0,0,0
ORD_303_00279,PIN_070,Books,0,0.2682926829268293,0.01764705882352941,-0.2788,0.25,0,0,1,537,53,0.1467,121.83,1,0,0,0
ORD_303_00280,PIN_027,Apparel,0,0.1875,0.19776119402985073,0.9727,0.2,1,6,1,101,60,0.1734,50.99,1,0,0,0
ORD_303_00281,PIN_048,Apparel,0,0.21621621621621623,0.19776119402985073,4.0,0.2,0,5,1,378,62,0.221,74.85,0,0,0,0
ORD_303_00282,PIN_093,Electronics,0,0.23985718922427784,0.5535911602209945,-0.1494,0.3333,0,4,1,26,43,0.3189,182.45,1,1,1,1
ORD_303_00283,PIN_088,Electronics,0,0.29411764705882354,0.5535911602209945,-1.7578,0.3333,0,5,1,375,63,0.1932,165.38,0,0,0,0
ORD_303_00284,PIN_013,Home,0,0.16666666666666666,0.03017241379310345,-0.5066,0.25,1,5,1,52,49,0.159,39.36,0,0,0,0
ORD_303_00285,PIN_061,Books,0,0.45454545454545453,0.01764705882352941,4.0,0.75,0,6,1,267,21,0.1633,107.01,1,0,0,0
ORD_303_00286,PIN_053,Apparel,0,0.22857142857142856,0.19776119402985073,-0.5978,0.2,1,4,1,15,52,0.2609,84.34,1,0,0,0
ORD_303_00287,PIN_083,Apparel,0,0.3404255319148936,0.19776119402985073,-0.5011,0.2,0,1,1,85,38,0.1778,145.27,1,0,0,0
ORD_303_00288,PIN_074,Home,0,0.23076923076923078,0.03017241379310345,-1.4718,0.25,0,4,1,244,37,0.283,137.2,1,0,0,0
ORD_303_00289,PIN_017,Electronics,0,0.24242424242424243,0.5535911602209945,-1.4198,0.3333,0,3,1,134,50,0.3613,28.92,1,0,0,0
ORD_303_00290,PIN_091,Apparel,2,0.23985718922427784,0.19776119402985073,4.0,0.2,0,5,1,24,24,0.0513,164.53,1,1,1,1
ORD_303_00291,PIN_027,Books,0,0.1875,0.01764705882352941,4.0,0.25,0,2,1,8,57,0.2823,52.77,0,0,0,0
ORD_303_00292,PIN_096,Apparel,1,0.23985718922427784,0.19776119402985073,3.8043,2.0,0,1,1,106,24,0.2164,176.09,1,1,1,1
ORD_303_00293,PIN_045,Electronics,0,0.2777777777777778,0.5535911602209945,-1.4985,0.3333,1,2,1,1746,46,0.3707,103.24,0,0,0,0
ORD_303_00294,PIN_062,Apparel,0,0.4,0.19776119402985073,-1.6443,0.2,0,0,1,593,29,0.3366,110.25,1,0,0,0
ORD_303_00295,PIN_017,Apparel,0,0.24242424242424243,0.19776119402985073,3.9719,0.2,0,1,1,141,45,0.1792,40.94,0,0,0,0
ORD_303_00296,PIN_066,Home,0,0.34210526315789475,0.03017241379310345,1.255,0.25,0,1,1,60,12,0.189,125.28,1,0,0,0
ORD_303_00297,PIN_064,Apparel,0,0.13157894736842105,0.19776119402985073,0.081,0.2,0,3,1,149,49,0.5473,133.78,1,0,0,1
ORD_303_00298,PIN_010,Home,0,0.24444444444444444,0.03017241379310345,-1.8331,0.25,0,0,1,19,60,0.1323,40.92,1,0,0,0
ORD_303_00299,PIN_015,Electronics,0,0.1724137931034483,0.5535911602209945,-1.5898,0.3333,0,2,1,433,49,0.417,26.0,1,0,0,0
ORD_303_00300,PIN_003,Apparel,1,0.275,0.19776119402985073,1.3123,1.2,1,1,1,34,35,0.3544,17.35,1,0,0,0
ORD_303_00301,PIN_070,Electronics,0,0.2682926829268293,0.5535911602209945,-1.7274,0.3333,0,0,1,438,77,0.1126,130.49,0,0,0,0
ORD_303_00302,PIN_052,Apparel,0,0.2571428571428571,0.19776119402985073,4.0,0.2,1,3,1,174,62,0.1609,97.91,1,0,0,0
ORD_303_00303,PIN_088,Apparel,1,0.29411764705882354,0.19776119402985073,0.595,0.2,0,2,1,186,52,0.2833,165.8,0,0,0,0
ORD_303_00304,PIN_078,Electronics,1,0.2647058823529412,0.5535911602209945,-0.5227,0.3333,0,5,1,422,52,0.2892,134.12,0,0,0,0
ORD_303_00305,PIN_062,Electronics,0,0.4,0.5535911602209945,-1.6393,0.3333,0,3,1,1379,61,0.4859,117.64,1,0,0,0
ORD_303_00306,PIN_044,Electronics,0,0.21428571428571427,0.5535911602209945,-1.8743,1.3333,0,3,1,207,66,0.1083,86.13,0,0,0,0
ORD_303_00307,PIN_002,Electronics,1,0.15,0.5535911602209945,-1.5356,0.6667,0,1,1,26,51,0.4122,22.54,0,0,0,0
ORD_303_00308,PIN_043,Apparel,0,0.34615384615384615,0.19776119402985073,0.4965,0.2,0,2,1,383,25,0.3379,85.16,1,0,0,0
ORD_303_00309,PIN_090,Beauty,0,0.42424242424242425,0.02,-0.3663,0.5,0,4,1,271,63,0.2992,164.89,1,0,0,0
ORD_303_00310,PIN_042,Apparel,0,0.25,0.19776119402985073,3.0739,0.6,1,6,1,160,42,0.5621,86.4,1,0,0,1
ORD_303_00311,PIN_057,Apparel,0,0.25,0.19776119402985073,4.0,0.2,0,2,1,306,50,0.1824,117.8,0,0,0,0
ORD_303_00312,PIN_084,Apparel,0,0.28,0.19776119402985073,-0.1206,0.2,1,2,2,580,37,0.1933,163.78,0,0,0,0
ORD_303_00313,PIN_023,Apparel,1,0.1875,0.19776119402985073,4.0,0.6,0,2,1,333,51,0.2056,45.28,1,0,0,0
ORD_303_00314,PIN_037,Apparel,2,0.21875,0.19776119402985073,1.2105,0.2,0,4,1,820,44,0.3171,75.41,1,0,0,1
ORD_303_00315,PIN_035,Apparel,0,0.05714285714285714,0.19776119402985073,-1.383,0.2,0,3,1,278,32,0.3282,68.7,1,0,0,0
ORD_303_00316,PIN_043,Electronics,0,0.34615384615384615,0.5535911602209945,-0.5969,0.3333,0,1,1,380,39,0.3082,81.46,1,0,0,0
ORD_303_00317,PIN_014,Electronics,0,0.20689655172413793,0.5535911602209945,-1.1594,0.3333,0,2,1,178,62,0.3155,35.46,1,0,0,0
ORD_303_00318,PIN_003,Apparel,0,0.275,0.19776119402985073,3.8729,0.6,0,2,1,681,52,0.0653,18.67,1,0,0,0
ORD_303_00319,PIN_052,Apparel,0,0.2571428571428571,0.19776119402985073,3.1495,0.2,1,3,1,63,44,0.1703,102.22,1,0,0,0
ORD_303_00320,PIN_026,Apparel,1,0.1891891891891892,0.19776119402985073,4.0,0.2,0,5,1,550,56,0.3095,50.69,0,0,0,0
ORD_303_00321,PIN_023,Books,0,0.1875,0.01764705882352941,-0.3989,0.5,0,4,2,34,40,0.2083,48.77,0,0,0,0
ORD_303_00322,PIN_050,Home,0,0.375,0.03017241379310345,-0.9948,0.25,0,1,1,311,37,0.1373,97.55,1,0,0,0
ORD_303_00323,PIN_013,Electronics,0,0.16666666666666666,0.5535911602209945,-1.2737,0.3333,0,4,1,475,56,0.1469,36.9,0,0,0,0
ORD_303_00324,PIN_057,Beauty,0,0.25,0.02,0.8482,0.1667,0,2,1,557,51,0.1575,105.84,0,0,0,0
ORD_303_00325,PIN_029,Apparel,0,0.16666666666666666,0.19776119402985073,-0.3127,0.2,1,2,2,26,58,0.3197,50.93,0,0,0,0
ORD_303_00326,PIN_007,Electronics,0,0.125,0.5535911602209945,-1.749,1.0,1,3,1,25,67,0.1012,27.58,1,0,0,0
ORD_303_00327,PIN_063,Electronics,0,0.175,0.5535911602209945,-1.557,0.6667,0,3,1,398,35,0.2799,114.35,1,0,0,0
ORD_303_00328,PIN_085,Apparel,0,0.25,0.19776119402985073,4.0,0.2,1,2,1,202,37,0.3837,145.09,0,0,0,0
ORD_303_00329,PIN_088,Home,1,0.29411764705882354,0.03017241379310345,-0.4603,0.25,0,1,1,397,48,0.2722,158.27,1,0,0,0
ORD_303_00330,PIN_063,Beauty,0,0.175,0.02,4.0,0.1667,0,1,1,28,65,0.1904,109.12,0,0,0,0
ORD_303_00331,PIN_028,Books,1,0.0625,0.01764705882352941,0.2926,0.25,1,2,1,112,36,0.3956,63.27,0,0,0,0
ORD_303_00332,PIN_005,Books,0,0.06666666666666667,0.01764705882352941,2.1305,2.5,0,3,1,78,39,0.0443,5.08,0,0,0,0
ORD_303_00333,PIN_091,Electronics,0,0.23985718922427784,0.5535911602209945,-0.1108,1.0,0,6,1,11,48,0.0653,166.24,1,1,1,1
ORD_303_00334,PIN_047,Electronics,0,0.2727272727272727,0.5535911602209945,-1.3056,0.3333,1,1,1,569,45,0.4521,87.53,0,0,0,0
ORD_303_00335,PIN_020,Beauty,0,0.2413793103448276,0.02,4.0,0.1667,1,2,2,217,40,0.1768,45.06,0,0,0,0
ORD_303_00336,PIN_016,Beauty,0,0.20930232558139536,0.02,4.0,0.1667,0,4,3,68,30,0.2086,43.32,0,0,0,0
ORD_303_00337,PIN_024,Electronics,0,0.26666666666666666,0.5535911602209945,-1.8398,0.3333,1,4,2,451,35,0.4389,41.19,1,0,0,1
ORD_303_00338,PIN_022,Apparel,1,0.15384615384615385,0.19776119402985073,3.5226,0.2,0,4,1,117,30,0.313,53.25,1,0,0,1
ORD_303_00339,PIN_073,Apparel,0,0.25,0.19776119402985073,1.8282,0.2,0,3,1,132,65,0.2948,139.66,1,0,0,0
ORD_303_00340,PIN_010,Apparel,0,0.24444444444444444,0.19776119402985073,2.8416,0.2,0,2,1,73,37,0.4253,36.22,1,0,0,0
ORD_303_00341,PIN_063,Electronics,0,0.175,0.5535911602209945,-1.1432,0.6667,0,0,1,114,17,0.35,111.08,0,0,0,0
ORD_303_00342,PIN_031,Home,0,0.1875,0.03017241379310345,1.15,0.25,1,0,1,180,59,0.2583,67.63,1,0,0,0
ORD_303_00343,PIN_008,Electronics,1,0.14285714285714285,0.5535911602209945,-1.1038,0.3333,0,1,1,23,44,0.0921,18.48,1,0,0,1
ORD_303_00344,PIN_066,Apparel,0,0.34210526315789475,0.19776119402985073,-0.7669,0.2,1,1,1,695,69,0.3122,119.23,1,0,0,0
ORD_303_00345,PIN_049,Electronics,0,0.23333333333333334,0.5535911602209945,-0.682,0.3333,0,1,1,296,51,0.3001,97.04,1,0,0,0
ORD_303_00346,PIN_073,Apparel,0,0.25,0.19776119402985073,-0.907,0.2,1,2,1,70,30,0.2251,144.75,1,0,0,0
ORD_303_00347,PIN_039,Electronics,0,0.2647058823529412,0.5535911602209945,-1.7069,0.3333,0,3,1,32,32,0.5043,72.38,0,0,0,0
ORD_303_00348,PIN_042,Books,1,0.25,0.01764705882352941,-0.832,0.25,0,2,1,299,19,0.0732,82.28,0,0,0,0
ORD_303_00349,PIN_001,Beauty,0,0.1282051282051282,0.02,2.0137,0.1667,0,4,1,2,68,0.2557,3.81,1,0,0,0
ORD_303_00350,PIN_053,Apparel,0,0.22857142857142856,0.19776119402985073,0.6591,0.2,1,2,1,308,58,0.0998,116.51,1,0,0,0
ORD_303_00351,PIN_074,Electronics,0,0.23076923076923078,0.5535911602209945,-1.5458,0.3333,1,2,1,655,38,0.8788,141.98,0,0,0,0
ORD_303_00352,PIN_064,Apparel,0,0.13157894736842105,0.19776119402985073,3.8341,0.6,0,4,1,618,66,0.0695,122.17,1,0,0,0
ORD_303_00353,PIN_074,Home,0,0.23076923076923078,0.03017241379310345,4.0,0.25,0,2,2,333,46,0.1698,138.95,0,0,0,0
ORD_303_00354,PIN_054,Apparel,0,0.34782608695652173,0.19776119402985073,-0.3334,0.2,0,3,1,83,61,0.2688,95.89,1,0,0,0
ORD_303_00355,PIN_076,Books,0,0.4117647058823529,0.01764705882352941,1.0697,0.25,0,2,1,311,28,0.4895,148.13,1,0,0,0
ORD_303_00356,PIN_038,Books,0,0.14634146341463414,0.01764705882352941,0.8581,0.25,0,2,1,503,70,0.277,71.86,1,0,0,0
ORD_303_00357,PIN_069,Electronics,1,0.25806451612903225,0.5535911602209945,-1.5409,0.3333,0,1,1,308,43,0.1053,134.84,1,0,0,1
ORD_303_00358,PIN_068,Home,0,0.225,0.03017241379310345,1.7665,1.5,0,4,1,308,67,0.3767,119.27,1,0,0,0
ORD_303_00359,PIN_008,Apparel,0,0.14285714285714285,0.19776119402985073,4.0,0.2,0,2,1,236,55,0.1599,27.08,0,0,0,0
ORD_303_00360,PIN_024,Books,0,0.26666666666666666,0.01764705882352941,0.7307,0.25,1,1,1,705,67,0.1731,52.93,1,0,0,0
ORD_303_00361,PIN_094,Books,0,0.23985718922427784,0.01764705882352941,4.0,0.25,1,3,1,112,47,0.5725,166.34,0,1,1,0
ORD_303_00362,PIN_055,Apparel,1,0.19047619047619047,0.19776119402985073,-0.2008,0.2,0,4,1,1098,47,0.1942,100.51,1,0,0,0
ORD_303_00363,PIN_054,Home,0,0.34782608695652173,0.03017241379310345,-0.9454,0.25,0,3,1,34,42,0.3635,90.55,0,0,0,0
ORD_303_00364,PIN_092,Books,0,0.23985718922427784,0.01764705882352941,4.0,0.25,0,3,1,171,46,0.3234,174.38,1,1,1,0
ORD_303_00365,PIN_057,Electronics,0,0.25,0.5535911602209945,-1.4171,0.3333,1,3,1,82,61,0.1381,111.24,1,0,0,0
ORD_303_00366,PIN_030,Apparel,0,0.09090909090909091,0.19776119402985073,-1.4848,0.2,0,2,1,97,49,0.3802,56.04,0,0,0,0
ORD_303_00367,PIN_045,Electronics,0,0.2777777777777778,0.5535911602209945,-1.9266,0.3333,0,3,1,443,43,0.4363,92.05,0,0,0,0
ORD_303_00368,PIN_017,Electronics,0,0.24242424242424243,0.5535911602209945,-1.8213,1.0,0,5,2,532,48,0.2254,34.1,1,0,0,1
