order_id,pincode,category,customer_past_rto_count,pincode_historical_rto_rate,category_baseline_rto_rate,cart_value_category_std_dev,item_quantity_anomaly_score,is_night_order,phone_order_velocity_7d,device_account_reuse_count,account_age_days,address_char_length,address_tfidf_ambiguity_score,hub_distance_km,is_cod_selected,is_novel_pincode,is_flash_sale_cart_value,is_rto
ORD_101_00598,PIN_074,Home,1,0.23076923076923078,0.03017241379310345,-1.4377,0.25,1,0,1,302,52,0.1831,121.73,0,0,0,0
ORD_101_00599,PIN_022,Home,1,0.15384615384615385,0.03017241379310345,-1.4086,0.25,0,2,1,411,49,0.1489,41.51,1,0,0,0
ORD_101_00600,PIN_077,Electronics,0,0.358974358974359,0.5535911602209945,-1.7441,0.3333,0,2,1,6,30,0.2089,143.75,1,0,0,1
ORD_101_00601,PIN_055,Home,0,0.19047619047619047,0.03017241379310345,4.0,0.25,0,4,1,9,33,0.1599,107.95,1,0,0,0
ORD_101_00602,PIN_087,Apparel,0,0.23333333333333334,0.19776119402985073,3.6357,0.2,0,2,1,449,51,0.1811,161.43,1,0,0,0
ORD_101_00603,PIN_023,Books,0,0.1875,0.01764705882352941,0.1514,0.25,0,2,1,221,64,0.6254,47.76,1,0,0,0
ORD_101_00604,PIN_070,Apparel,0,0.2682926829268293,0.19776119402985073,-1.5484,0.2,0,0,1,30,45,0.4033,134.38,0,0,0,0
ORD_101_00605,PIN_012,Beauty,0,0.2571428571428571,0.02,-0.3007,0.3333,1,6,1,92,21,0.6327,32.69,1,0,0,0
ORD_101_00606,PIN_051,Apparel,0,0.375,0.19776119402985073,4.0,0.2,1,1,1,1024,19,0.2488,92.85,0,0,0,0
ORD_101_00607,PIN_012,Apparel,0,0.2571428571428571,0.19776119402985073,-0.4598,0.2,0,6,1,10,46,0.2969,34.6,0,0,0,0
ORD_101_00608,PIN_025,Apparel,0,0.21052631578947367,0.19776119402985073,0.4785,0.2,0,1,1,706,66,0.1422,61.77,1,0,0,0
ORD_101_00609,PIN_036,Electronics,2,0.3,0.5535911602209945,-1.9126,0.3333,0,2,1,141,40,0.2019,84.74,1,0,0,1
ORD_101_00610,PIN_090,Apparel,0,0.42424242424242425,0.19776119402985073,0.1147,0.2,0,1,1,795,52,0.2734,168.25,1,0,0,0
ORD_101_00611,PIN_086,Beauty,2,0.3783783783783784,0.02,2.1254,0.1667,1,2,1,973,44,0.1935,153.02,0,0,0,0
ORD_101_00612,PIN_067,Home,0,0.19444444444444445,0.03017241379310345,3.193,0.75,1,3,1,102,42,0.4203,132.49,0,0,0,0
ORD_101_00613,PIN_011,Books,0,0.10810810810810811,0.01764705882352941,4.0,0.25,0,0,1,18,47,0.2721,25.8,1,0,0,0
ORD_101_00614,PIN_076,Books,0,0.4117647058823529,0.01764705882352941,4.0,0.25,0,6,3,415,29,0.3127,136.25,0,0,0,0
ORD_101_00615,PIN_017,Electronics,0,0.24242424242424243,0.5535911602209945,-1.8063,0.3333,0,1,1,102,80,0.1145,46.6,1,0,0,0
ORD_101_00616,PIN_016,Electronics,0,0.20930232558139536,0.5535911602209945,-1.861,0.3333,1,5,1,77,29,0.478,40.4,1,0,0,1
ORD_101_00617,PIN_013,Home,1,0.16666666666666666,0.03017241379310345,-1.3953,0.5,1,4,1,207,50,0.3127,37.16,1,0,0,0
ORD_101_00618,PIN_068,Apparel,0,0.225,0.19776119402985073,0.4859,0.2,0,4,1,325,40,0.2702,123.48,0,0,0,0
ORD_101_00619,PIN_054,Home,0,0.34782608695652173,0.03017241379310345,-0.0817,0.5,0,4,1,1182,46,0.4114,98.51,1,0,0,0
ORD_101_00620,PIN_032,Apparel,0,0.11538461538461539,0.19776119402985073,-1.5299,0.4,0,2,1,515,35,0.401,58.84,1,0,0,0
ORD_101_00621,PIN_028,Electronics,0,0.0625,0.5535911602209945,-0.5733,1.6667,0,4,2,88,60,0.5655,47.82,0,0,0,0
ORD_101_00622,PIN_056,Electronics,0,0.25,0.5535911602209945,-1.5031,0.6667,0,3,1,560,42,0.2871,109.52,1,0,0,0
ORD_101_00623,PIN_029,Apparel,0,0.16666666666666666,0.19776119402985073,-1.2688,0.2,0,3,1,153,59,0.0158,48.92,1,0,0,0
ORD_101_00624,PIN_082,Beauty,0,0.25,0.02,-0.5262,0.1667,0,8,1,21,38,0.1503,157.36,1,0,0,0
ORD_101_00625,PIN_076,Electronics,0,0.4117647058823529,0.5535911602209945,-1.7635,0.3333,0,3,1,288,31,0.5391,147.68,0,0,0,0
ORD_101_00626,PIN_038,Apparel,0,0.14634146341463414,0.19776119402985073,-0.9341,1.2,0,2,1,448,39,0.3394,77.06,1,0,0,0
ORD_101_00627,PIN_020,Apparel,0,0.2413793103448276,0.19776119402985073,4.0,0.2,0,0,1,10,47,0.4411,32.04,1,0,0,0
ORD_101_00628,PIN_049,Books,1,0.23333333333333334,0.01764705882352941,0.0453,0.5,1,3,1,556,24,0.2291,89.76,0,0,0,0
ORD_101_00629,PIN_018,Electronics,0,0.18421052631578946,0.5535911602209945,-1.9251,0.3333,0,2,1,500,48,0.4279,49.49,1,0,0,0
ORD_101_00630,PIN_060,Apparel,0,0.25806451612903225,0.19776119402985073,2.6379,0.2,0,0,1,229,61,0.0666,114.42,1,0,0,0
ORD_101_00631,PIN_010,Home,0,0.24444444444444444,0.03017241379310345,-1.0522,0.5,0,1,1,323,50,0.1803,39.93,1,0,0,0
ORD_101_00632,PIN_031,Electronics,0,0.1875,0.5535911602209945,-1.7195,0.3333,1,5,1,58,24,0.2976,49.85,1,0,0,1
ORD_101_00633,PIN_009,Home,0,0.23684210526315788,0.03017241379310345,-0.945,0.25,0,3,1,309,62,0.0602,32.57,1,0,0,0
ORD_101_00634,PIN_026,Electronics,0,0.1891891891891892,0.5535911602209945,0.6288,0.6667,0,4,1,291,26,0.6449,65.97,1,0,0,1
ORD_101_00635,PIN_053,Apparel,0,0.22857142857142856,0.19776119402985073,-0.8395,0.2,0,3,1,470,10,0.2621,98.21,1,0,0,0
ORD_101_00636,PIN_073,Apparel,0,0.25,0.19776119402985073,1.5417,0.2,0,3,1,21,31,0.1525,127.73,1,0,0,0
ORD_101_00637,PIN_073,Electronics,1,0.25,0.5535911602209945,-1.7578,0.3333,1,2,1,89,36,0.0709,122.33,1,0,0,1
ORD_101_00638,PIN_011,Apparel,1,0.10810810810810811,0.19776119402985073,-0.674,0.2,1,1,1,1236,51,0.1472,27.52,0,0,0,0
ORD_101_00639,PIN_068,Apparel,0,0.225,0.19776119402985073,1.1127,0.2,1,2,1,608,33,0.0551,123.18,1,0,0,0
ORD_101_00640,PIN_025,Electronics,0,0.21052631578947367,0.5535911602209945,-1.8332,0.3333,0,2,1,569,56,0.1959,55.25,1,0,0,0
ORD_101_00641,PIN_077,Electronics,1,0.358974358974359,0.5535911602209945,-1.3165,0.3333,1,1,1,297,52,0.5476,141.15,1,0,0,1
ORD_101_00642,PIN_059,Home,0,0.21739130434782608,0.03017241379310345,-0.2851,0.25,0,1,1,816,35,0.1738,101.77,1,0,0,0
ORD_101_00643,PIN_041,Apparel,0,0.21875,0.19776119402985073,1.1147,0.2,0,4,1,218,67,0.4463,93.25,1,0,0,0
ORD_101_00644,PIN_063,Apparel,0,0.175,0.19776119402985073,0.3323,0.2,0,3,1,96,41,0.3406,129.99,1,0,0,0
ORD_101_00645,PIN_052,Apparel,0,0.2571428571428571,0.19776119402985073,1.2903,0.2,1,4,1,89,10,0.188,98.42,1,0,0,0
ORD_101_00646,PIN_059,Apparel,0,0.21739130434782608,0.19776119402985073,0.5568,0.2,1,1,1,241,24,0.1358,102.0,0,0,0,0
ORD_101_00647,PIN_014,Apparel,0,0.20689655172413793,0.19776119402985073,4.0,0.2,0,2,1,612,54,0.1587,40.53,1,0,0,0
ORD_101_00648,PIN_025,Apparel,3,0.21052631578947367,0.19776119402985073,1.4619,0.2,1,1,1,449,49,0.1065,45.23,1,0,0,1
ORD_101_00649,PIN_071,Apparel,0,0.43243243243243246,0.19776119402985073,-0.0646,0.2,0,5,1,53,10,0.1678,135.35,1,0,0,0
ORD_101_00650,PIN_090,Apparel,0,0.42424242424242425,0.19776119402985073,4.0,0.2,1,4,1,48,54,0.2491,167.7,1,0,0,0
ORD_101_00651,PIN_004,Apparel,1,0.21212121212121213,0.19776119402985073,4.0,0.4,0,3,1,103,68,0.2896,26.54,1,0,0,0
ORD_101_00652,PIN_084,Apparel,0,0.28,0.19776119402985073,0.766,0.2,1,6,1,453,44,0.2794,152.57,0,0,0,0
ORD_101_00653,PIN_033,Apparel,0,0.15151515151515152,0.19776119402985073,2.7907,0.2,0,5,1,243,45,0.394,73.46,0,0,0,0
ORD_101_00654,PIN_025,Electronics,2,0.21052631578947367,0.5535911602209945,-1.1099,0.3333,0,1,1,7,55,0.1939,60.22,1,0,0,1
ORD_101_00655,PIN_024,Electronics,0,0.26666666666666666,0.5535911602209945,-1.5734,0.3333,0,4,1,99,37,0.3717,32.47,1,0,0,1
ORD_101_00656,PIN_016,Books,0,0.20930232558139536,0.01764705882352941,4.0,1.5,0,5,1,95,60,0.4517,38.22,1,0,0,0
ORD_101_00657,PIN_074,Apparel,0,0.23076923076923078,0.19776119402985073,0.855,0.2,0,0,2,736,44,0.2415,144.91,1,0,0,0
ORD_101_00658,PIN_052,Electronics,0,0.2571428571428571,0.5535911602209945,-0.4832,0.3333,0,1,1,72,41,0.2589,108.6,1,0,0,0
ORD_101_00659,PIN_009,Apparel,1,0.23684210526315788,0.19776119402985073,4.0,0.2,0,1,1,23,21,0.5731,17.45,0,0,0,0
ORD_101_00660,PIN_011,Beauty,0,0.10810810810810811,0.02,4.0,0.1667,1,4,1,600,23,0.5737,34.28,1,0,0,0
ORD_101_00661,PIN_051,Apparel,0,0.375,0.19776119402985073,0.8258,0.2,1,4,1,277,53,0.5053,99.15,1,0,0,0
ORD_101_00662,PIN_027,Apparel,0,0.1875,0.19776119402985073,-1.2518,0.2,0,0,2,613,47,0.2946,60.09,0,0,0,0
ORD_101_00663,PIN_086,Books,0,0.3783783783783784,0.01764705882352941,1.1784,0.5,0,1,1,86,57,0.4367,148.98,1,0,0,0
ORD_101_00664,PIN_020,Books,0,0.2413793103448276,0.01764705882352941,4.0,0.25,0,3,1,25,51,0.2158,26.28,0,0,0,0
ORD_101_00665,PIN_083,Beauty,0,0.3404255319148936,0.02,3.0291,0.1667,0,0,1,348,41,0.1412,148.51,1,0,0,0
ORD_101_00666,PIN_018,Apparel,0,0.18421052631578946,0.19776119402985073,0.4231,0.2,0,3,1,10,46,0.43,10.22,0,0,0,0
ORD_101_00667,PIN_088,Apparel,0,0.29411764705882354,0.19776119402985073,-0.7955,0.2,0,1,1,264,60,0.1134,161.17,1,0,0,0
ORD_101_00668,PIN_031,Electronics,0,0.1875,0.5535911602209945,-1.3954,0.3333,0,0,1,114,80,0.2276,63.88,0,0,0,0
ORD_101_00669,PIN_069,Home,0,0.25806451612903225,0.03017241379310345,-1.3989,0.25,1,5,2,76,26,0.2947,121.76,1,0,0,0
ORD_101_00670,PIN_022,Electronics,0,0.15384615384615385,0.5535911602209945,-1.8795,0.6667,1,1,1,748,53,0.6085,49.48,0,0,0,0
ORD_101_00671,PIN_041,Home,0,0.21875,0.03017241379310345,-0.8812,0.25,0,2,1,668,29,0.4073,77.79,1,0,0,0
ORD_101_00672,PIN_044,Beauty,0,0.21428571428571427,0.02,-1.3006,0.3333,0,4,1,442,31,0.3979,74.91,1,0,0,0
ORD_101_00673,PIN_074,Apparel,0,0.23076923076923078,0.19776119402985073,0.7887,0.4,0,5,1,445,39,0.151,146.74,1,0,0,0
ORD_101_00674,PIN_001,Apparel,0,0.1282051282051282,0.19776119402985073,4.0,0.4,0,2,2,664,18,0.3556,15.02,1,0,0,0
ORD_101_00675,PIN_033,Apparel,0,0.15151515151515152,0.19776119402985073,1.1722,0.2,0,4,2,14,56,0.2584,61.9,1,0,0,1
ORD_101_00676,PIN_019,Electronics,0,0.13513513513513514,0.5535911602209945,-1.6917,0.3333,0,4,1,297,29,0.2726,54.66,1,0,0,1
ORD_101_00677,PIN_067,Apparel,0,0.19444444444444445,0.19776119402985073,-1.1257,0.2,0,2,1,407,41,0.2188,118.19,0,0,0,0
ORD_101_00678,PIN_014,Apparel,0,0.20689655172413793,0.19776119402985073,-1.1151,0.2,1,1,1,691,47,0.1663,35.13,1,0,0,0
ORD_101_00679,PIN_066,Apparel,0,0.34210526315789475,0.19776119402985073,2.802,0.2,0,4,1,311,53,0.6209,132.4,1,0,0,1
ORD_101_00680,PIN_084,Beauty,1,0.28,0.02,-0.2169,0.5,0,2,1,37,47,0.3982,153.43,0,0,0,0
ORD_101_00681,PIN_044,Home,0,0.21428571428571427,0.03017241379310345,-1.0536,1.0,1,1,2,370,34,0.2037,73.82,1,0,0,0
ORD_101_00682,PIN_088,Apparel,0,0.29411764705882354,0.19776119402985073,4.0,0.2,0,2,2,81,38,0.4841,175.63,1,0,0,1
ORD_101_00683,PIN_026,Electronics,0,0.1891891891891892,0.5535911602209945,-1.9326,0.6667,0,0,1,975,38,0.3319,45.48,0,0,0,0
ORD_101_00684,PIN_005,Apparel,0,0.06666666666666667,0.19776119402985073,-1.3239,0.2,0,1,1,816,52,0.2333,27.14,1,0,0,0
ORD_101_00685,PIN_090,Apparel,0,0.42424242424242425,0.19776119402985073,4.0,0.4,0,3,1,181,46,0.5493,167.83,0,0,0,0
ORD_101_00686,PIN_038,Home,0,0.14634146341463414,0.03017241379310345,0.4378,0.25,1,1,1,630,39,0.4483,78.87,1,0,0,0
ORD_101_00687,PIN_023,Beauty,0,0.1875,0.02,-0.7406,0.1667,1,3,1,117,58,0.1791,49.94,1,0,0,0
ORD_101_00688,PIN_058,Apparel,0,0.28125,0.19776119402985073,1.4809,0.2,0,1,1,105,46,0.1309,112.11,0,0,0,0
ORD_101_00689,PIN_034,Beauty,0,0.22580645161290322,0.02,1.2696,0.1667,0,2,1,714,50,0.3953,70.49,0,0,0,0
ORD_101_00690,PIN_056,Apparel,0,0.25,0.19776119402985073,-1.0072,0.2,1,6,1,273,86,0.2343,112.65,1,0,0,0
ORD_101_00691,PIN_014,Electronics,0,0.20689655172413793,0.5535911602209945,-1.9032,0.3333,0,1,1,473,40,0.301,39.36,0,0,0,0
ORD_101_00692,PIN_045,Electronics,0,0.2777777777777778,0.5535911602209945,0.594,0.3333,0,1,1,88,50,0.2144,91.24,0,0,0,0
ORD_101_00693,PIN_090,Electronics,0,0.42424242424242425,0.5535911602209945,-1.6292,0.3333,0,5,1,439,43,0.341,167.39,0,0,0,0
ORD_101_00694,PIN_030,Apparel,0,0.09090909090909091,0.19776119402985073,0.6393,0.2,0,2,1,17,61,0.2852,54.3,1,0,0,0
ORD_101_00695,PIN_010,Home,0,0.24444444444444444,0.03017241379310345,-1.8285,0.25,1,4,3,187,15,0.4687,29.2,1,0,0,0
ORD_101_00696,PIN_056,Beauty,0,0.25,0.02,2.1129,0.3333,0,2,1,34,46,0.2333,107.12,0,0,0,0
ORD_101_00697,PIN_082,Apparel,0,0.25,0.19776119402985073,-1.0917,0.2,0,2,1,408,53,0.3249,160.48,1,0,0,0
ORD_101_00698,PIN_035,Apparel,0,0.05714285714285714,0.19776119402985073,-1.1389,0.2,1,3,1,355,25,0.4408,74.96,0,0,0,0
ORD_101_00699,PIN_058,Apparel,1,0.28125,0.19776119402985073,4.0,0.2,1,2,1,634,38,0.2307,101.59,0,0,0,0
ORD_101_00700,PIN_018,Apparel,0,0.18421052631578946,0.19776119402985073,-0.5843,0.2,0,1,1,741,43,0.3919,51.21,0,0,0,0
ORD_101_00701,PIN_024,Electronics,0,0.26666666666666666,0.5535911602209945,-1.7487,1.6667,0,4,1,448,37,0.3196,47.54,1,0,0,0
ORD_101_00702,PIN_082,Home,0,0.25,0.03017241379310345,1.2883,0.25,1,0,1,539,63,0.2601,153.63,1,0,0,0
ORD_101_00703,PIN_063,Electronics,0,0.175,0.5535911602209945,-0.9049,0.3333,1,2,1,405,42,0.3487,120.23,0,0,0,0
ORD_101_00704,PIN_029,Home,0,0.16666666666666666,0.03017241379310345,-1.398,0.25,0,1,1,392,81,0.3382,59.22,0,0,0,0
ORD_101_00705,PIN_071,Home,0,0.43243243243243246,0.03017241379310345,-0.5763,0.25,0,6,1,40,55,0.3082,124.58,1,0,0,0
ORD_101_00706,PIN_030,Apparel,0,0.09090909090909091,0.19776119402985073,0.0763,0.2,0,0,2,1016,50,0.5229,59.73,1,0,0,0
ORD_101_00707,PIN_066,Beauty,0,0.34210526315789475,0.02,3.3247,0.1667,0,2,1,114,59,0.3033,112.2,1,0,0,0
ORD_101_00708,PIN_045,Apparel,0,0.2777777777777778,0.19776119402985073,4.0,0.2,0,1,1,292,30,0.2987,66.8,1,0,0,0
ORD_101_00709,PIN_011,Beauty,0,0.10810810810810811,0.02,4.0,0.1667,0,0,2,82,34,0.1514,20.85,1,0,0,0
ORD_101_00710,PIN_053,Home,0,0.22857142857142856,0.03017241379310345,-1.7498,0.25,0,4,2,315,23,0.4615,107.32,1,0,0,0
ORD_101_00711,PIN_002,Electronics,0,0.15,0.5535911602209945,-1.595,0.3333,1,3,1,189,54,0.2712,1.0,1,0,0,0
ORD_101_00712,PIN_040,Apparel,0,0.21428571428571427,0.19776119402985073,-1.4996,0.2,0,2,1,602,36,0.1715,95.33,1,0,0,0
ORD_101_00713,PIN_085,Electronics,0,0.25,0.5535911602209945,-1.6105,0.3333,1,2,1,201,56,0.15,150.1,0,0,0,0
ORD_101_00714,PIN_069,Apparel,0,0.25806451612903225,0.19776119402985073,-0.2466,0.2,0,1,1,400,45,0.2215,136.09,1,0,0,0
ORD_101_00715,PIN_030,Electronics,0,0.09090909090909091,0.5535911602209945,-1.838,0.3333,0,1,1,108,56,0.1583,59.09,1,0,0,0
ORD_101_00716,PIN_034,Electronics,0,0.22580645161290322,0.5535911602209945,-1.9029,0.3333,1,3,1,1321,39,0.1443,73.7,1,0,0,0
ORD_101_00717,PIN_081,Apparel,0,0.375,0.19776119402985073,-0.3713,0.2,0,3,1,49,22,0.2369,142.25,1,0,0,0
ORD_101_00718,PIN_022,Home,2,0.15384615384615385,0.03017241379310345,-0.9313,0.25,0,5,1,314,51,0.1198,43.39,0,0,0,0
ORD_101_00719,PIN_025,Electronics,0,0.21052631578947367,0.5535911602209945,-0.0865,0.3333,0,1,1,897,36,0.0626,56.33,0,0,0,0
ORD_101_00720,PIN_040,Apparel,0,0.21428571428571427,0.19776119402985073,-0.7731,0.4,0,2,1,944,44,0.1574,64.18,1,0,0,0
ORD_101_00721,PIN_056,Home,0,0.25,0.03017241379310345,-1.5834,0.5,0,2,1,119,34,0.2152,113.07,1,0,0,0
ORD_101_00722,PIN_035,Beauty,0,0.05714285714285714,0.02,-0.6843,0.1667,0,4,1,649,34,0.6277,80.51,1,0,0,0
ORD_101_00723,PIN_021,Apparel,0,0.15151515151515152,0.19776119402985073,-0.4353,0.2,0,3,1,152,47,0.0932,46.67,1,0,0,0
ORD_101_00724,PIN_005,Books,0,0.06666666666666667,0.01764705882352941,2.9114,0.25,0,2,2,345,44,0.4674,1.0,1,0,0,0
ORD_101_00725,PIN_066,Books,0,0.34210526315789475,0.01764705882352941,4.0,0.25,0,5,1,259,45,0.2154,123.28,1,0,0,0
ORD_101_00726,PIN_089,Beauty,0,0.3888888888888889,0.02,4.0,0.1667,0,5,1,6,27,0.0494,158.21,1,0,0,0
ORD_101_00727,PIN_027,Apparel,0,0.1875,0.19776119402985073,0.3522,0.2,0,3,1,1067,39,0.1026,58.47,1,0,0,0
ORD_101_00728,PIN_065,Electronics,1,0.2619047619047619,0.5535911602209945,-1.9186,1.3333,0,3,1,404,57,0.1072,110.72,0,0,0,0
ORD_101_00729,PIN_087,Electronics,0,0.23333333333333334,0.5535911602209945,-1.6465,0.3333,0,3,2,693,16,0.2408,139.81,1,0,0,1
ORD_101_00730,PIN_004,Books,0,0.21212121212121213,0.01764705882352941,4.0,0.75,0,0,1,66,55,0.0894,20.51,0,0,0,0
ORD_101_00731,PIN_030,Electronics,2,0.09090909090909091,0.5535911602209945,-1.1714,0.3333,0,1,1,244,42,0.1837,63.74,0,0,0,0
ORD_101_00732,PIN_006,Apparel,0,0.23529411764705882,0.19776119402985073,2.4662,0.2,1,1,1,554,51,0.2134,2.42,1,0,0,0
ORD_101_00733,PIN_079,Beauty,0,0.2571428571428571,0.02,4.0,0.1667,1,5,1,450,27,0.3802,145.66,0,0,0,0
ORD_101_00734,PIN_054,Electronics,1,0.34782608695652173,0.5535911602209945,-1.6757,1.0,1,2,1,342,75,0.098,107.84,0,0,0,0
ORD_101_00735,PIN_037,Electronics,1,0.21875,0.5535911602209945,0.5376,0.3333,0,4,1,42,49,0.0178,71.11,0,0,0,0
ORD_101_00736,PIN_027,Electronics,0,0.1875,0.5535911602209945,-1.6315,0.3333,0,2,1,171,65,0.3548,74.39,1,0,0,0
ORD_101_00737,PIN_064,Home,0,0.13157894736842105,0.03017241379310345,-0.2948,0.25,0,1,1,755,57,0.1312,124.46,1,0,0,0
ORD_101_00738,PIN_011,Apparel,0,0.10810810810810811,0.19776119402985073,-0.2498,0.2,0,4,1,204,38,0.2991,19.22,1,0,0,0
ORD_101_00739,PIN_009,Electronics,0,0.23684210526315788,0.5535911602209945,-1.5091,0.3333,0,3,1,374,60,0.3411,28.61,1,0,0,0
ORD_101_00740,PIN_088,Electronics,0,0.29411764705882354,0.5535911602209945,-1.6651,0.3333,0,3,1,313,44,0.287,166.16,1,0,0,1
ORD_101_00741,PIN_034,Apparel,0,0.22580645161290322,0.19776119402985073,-1.4117,0.2,0,2,1,186,54,0.2069,69.03,0,0,0,0
ORD_101_00742,PIN_049,Apparel,0,0.23333333333333334,0.19776119402985073,3.8526,0.2,0,2,1,352,34,0.2318,77.05,1,0,0,0
ORD_101_00743,PIN_078,Home,0,0.2647058823529412,0.03017241379310345,-0.5407,0.25,0,4,1,134,56,0.0524,141.22,1,0,0,0
ORD_101_00744,PIN_013,Electronics,0,0.16666666666666666,0.5535911602209945,-1.8895,0.3333,0,2,1,6,57,0.328,34.62,0,0,0,0
ORD_101_00745,PIN_061,Apparel,0,0.45454545454545453,0.19776119402985073,2.5777,0.2,0,3,1,176,55,0.5688,119.86,0,0,0,0
ORD_101_00746,PIN_066,Beauty,0,0.34210526315789475,0.02,4.0,0.1667,0,2,1,299,16,0.3305,124.28,1,0,0,0
ORD_101_00747,PIN_049,Books,0,0.23333333333333334,0.01764705882352941,4.0,0.25,0,0,1,71,36,0.166,103.78,1,0,0,0
ORD_101_00748,PIN_080,Home,0,0.32,0.03017241379310345,1.2837,1.0,0,4,1,378,79,0.5378,148.33,1,0,0,0
ORD_101_00749,PIN_037,Beauty,0,0.21875,0.02,-1.3721,0.6667,0,2,1,123,53,0.3008,72.64,1,0,0,0
ORD_101_00750,PIN_030,Electronics,0,0.09090909090909091,0.5535911602209945,-1.4717,0.3333,0,2,1,1338,31,0.3538,67.89,0,0,0,0
ORD_101_00751,PIN_064,Apparel,2,0.13157894736842105,0.19776119402985073,0.2466,0.2,0,2,1,488,37,0.5314,115.49,1,0,0,1
ORD_101_00752,PIN_058,Books,0,0.28125,0.01764705882352941,-0.5504,0.25,0,4,1,279,11,0.3521,106.87,1,0,0,0
ORD_101_00753,PIN_036,Apparel,0,0.3,0.19776119402985073,4.0,0.2,0,3,1,136,38,0.2808,84.54,1,0,0,0
ORD_101_00754,PIN_052,Electronics,0,0.2571428571428571,0.5535911602209945,-1.4564,0.3333,0,1,1,634,48,0.1257,90.12,1,0,0,0
ORD_101_00755,PIN_027,Apparel,0,0.1875,0.19776119402985073,1.9137,0.4,1,2,1,581,35,0.6839,55.33,0,0,0,0
ORD_101_00756,PIN_081,Electronics,0,0.375,0.5535911602209945,-1.906,1.0,0,2,1,208,41,0.3096,148.29,1,0,0,1
ORD_101_00757,PIN_007,Beauty,0,0.125,0.02,3.1292,0.1667,0,4,1,40,46,0.5736,22.73,1,0,0,0
ORD_101_00758,PIN_081,Electronics,0,0.375,0.5535911602209945,-1.839,0.3333,0,0,1,147,47,0.1809,145.61,0,0,0,0
ORD_101_00759,PIN_032,Apparel,0,0.11538461538461539,0.19776119402985073,-1.3169,0.4,0,3,1,111,35,0.0329,63.01,0,0,0,0
ORD_101_00760,PIN_038,Apparel,0,0.14634146341463414,0.19776119402985073,1.7492,0.8,0,0,1,424,53,0.1154,68.56,0,0,0,0
ORD_101_00761,PIN_016,Apparel,0,0.20930232558139536,0.19776119402985073,-1.0433,0.2,0,3,1,168,13,0.1117,40.72,0,0,0,0
ORD_101_00762,PIN_043,Beauty,0,0.34615384615384615,0.02,-0.5001,0.3333,0,2,1,470,59,0.4886,85.58,1,0,0,0
ORD_101_00763,PIN_006,Electronics,1,0.23529411764705882,0.5535911602209945,-1.0612,0.3333,0,3,2,200,57,0.3479,14.42,0,0,0,0
ORD_101_00764,PIN_005,Electronics,0,0.06666666666666667,0.5535911602209945,-1.1279,1.0,0,1,1,4,57,0.3016,24.15,0,0,0,0
ORD_101_00765,PIN_070,Electronics,1,0.2682926829268293,0.5535911602209945,-1.8961,0.3333,1,0,1,161,67,0.3187,120.66,1,0,0,1
ORD_101_00766,PIN_006,Apparel,0,0.23529411764705882,0.19776119402985073,4.0,0.6,1,2,1,101,34,0.0722,23.3,0,0,0,0
ORD_101_00767,PIN_039,Books,0,0.2647058823529412,0.01764705882352941,1.7025,0.25,0,3,1,801,50,0.3831,74.73,1,0,0,0
ORD_101_00768,PIN_019,Home,0,0.13513513513513514,0.03017241379310345,0.4676,0.25,1,4,1,361,37,0.6181,50.13,1,0,0,0
ORD_101_00769,PIN_031,Apparel,0,0.1875,0.19776119402985073,-0.2005,1.6,1,2,1,161,61,0.4565,51.05,0,0,0,0
ORD_101_00770,PIN_035,Apparel,0,0.05714285714285714,0.19776119402985073,-0.3345,1.0,0,1,1,303,67,0.3392,68.79,1,0,0,0
ORD_101_00771,PIN_023,Beauty,0,0.1875,0.02,4.0,0.5,0,7,1,7,76,0.0731,38.9,0,0,0,0
ORD_101_00772,PIN_073,Apparel,0,0.25,0.19776119402985073,0.0971,0.2,0,1,1,18,39,0.3427,141.56,1,0,0,0
ORD_101_00773,PIN_002,Home,0,0.15,0.03017241379310345,-0.6122,0.25,0,3,1,149,46,0.5619,1.0,1,0,0,0
ORD_101_00774,PIN_085,Beauty,0,0.25,0.02,4.0,0.3333,0,3,1,1937,34,0.5069,145.54,1,0,0,0
ORD_101_00775,PIN_056,Electronics,0,0.25,0.5535911602209945,-1.5388,0.3333,0,3,1,25,42,0.2766,100.0,1,0,0,1
ORD_101_00776,PIN_023,Beauty,0,0.1875,0.02,-0.1401,0.6667,0,1,1,214,32,0.3217,49.11,1,0,0,0
ORD_101_00777,PIN_015,Books,0,0.1724137931034483,0.01764705882352941,3.1801,0.25,0,2,4,508,30,0.1832,33.31,1,0,0,0
ORD_101_00778,PIN_006,Apparel,0,0.23529411764705882,0.19776119402985073,-0.4362,0.2,0,2,1,518,59,0.3502,5.32,1,0,0,0
ORD_101_00779,PIN_065,Electronics,0,0.2619047619047619,0.5535911602209945,-1.8175,1.0,0,4,1,21,19,0.5892,123.96,1,0,0,1
ORD_101_00780,PIN_015,Electronics,0,0.1724137931034483,0.5535911602209945,-1.6218,0.3333,0,2,1,156,71,0.3888,26.88,0,0,0,0
ORD_101_00781,PIN_032,Books,0,0.11538461538461539,0.01764705882352941,4.0,0.25,0,1,1,49,26,0.2495,74.42,1,0,0,0
ORD_101_00782,PIN_002,Electronics,0,0.15,0.5535911602209945,-1.8095,0.3333,0,6,1,75,84,0.5771,16.52,0,0,0,0
ORD_101_00783,PIN_003,Home,0,0.275,0.03017241379310345,-0.8797,0.25,0,3,1,181,49,0.4157,24.08,1,0,0,0
